,class,comment,full_class,subclass
130,2,The model ignores the planned increase in ICU beds.,2.3,3
131,2,The curve doesn't reflect the new antiviral treatment availability.,2.3,3
132,2,The effect of the public awareness campaign is missing.,2.3,3
133,2,The model omits the regional lockdowns implemented last week.,2.3,3
134,2,The curve should account for the updated isolation guidelines.,2.3,3
135,3,"The peak hospitalizations align with infections, but should lag by 10-14 days.",3.1,1
136,3,"The epidemic is projected to end in 90 days, but historical data suggests 5-8 months.",3.1,1
137,3,The mortality spike on day 45 is implausible without a variant or protocol change.,3.1,1
138,3,"The recovery timeline is too short; median illness duration is 3 weeks, not 10 days.",3.1,1
139,3,The model assumes simultaneous peaks across regions; real-world spread is staggered.,3.1,1
140,3,The second wave arrives too soon; immunity should delay it by 4-6 months.,3.1,1
141,3,"The testing positivity peak precedes case counts, but should coincide or lag slightly.",3.1,1
142,3,"The curve shows deaths declining before hospitalizations, which is temporally inconsistent.",3.1,1
143,3,The epidemic start is misaligned with seed case timing; initial growth should be slower.,3.1,1
144,3,The superspreader event's impact is delayed; cases should surge within 1 incubation period.,3.1,1
145,3,The model assumes fixed serial intervals; real-world data shows variability.,3.1,1
146,3,The curve doesn't reflect reporting backlogs; case counts should smooth over weekends.,3.1,1
147,3,The vaccination effect timing is off; full immunity takes 3-5 weeks post-second dose.,3.1,1
148,3,The reinfection wave is too early; natural immunity typically lasts 6-9 months.,3.1,1
149,3,The seasonal uptick is mistimed; respiratory viruses peak earlier in winter.,3.1,1
150,3,"The curve shows a 7-day periodicity from reporting artifacts, but real cycles are longer.",3.1,1
151,3,"The intervention's effect duration is unrealistic; measures taper over months, not weeks.",3.1,1
152,3,The model ignores latency periods; some interventions take effect after 2 incubation cycles.,3.1,1
153,3,The curve's tail is too short; endemic transmission would prolong low-level spread.,3.1,1
154,3,"The deaths peak aligns exactly with cases, but CFR changes with healthcare strain.",3.1,1
155,3,"The modeled CFR is 4%, but recent data suggests 1.5-2% with vaccination.",3.2,2
156,3,The peak ICU demand exceeds available beds by 300%; realistic overflow caps at 150%.,3.2,2
157,3,The reinfection rate is too low; Omicron data shows 5-10x higher breakthrough risk.,3.2,2
158,3,The recovery count is inflated; 20% of cases have long-term symptoms.,3.2,2
159,3,The model assumes 90% vaccine efficacy vs transmission; real-world estimates are 60-70%.,3.2,2
160,3,The asymptomatic rate is underestimated; 30-40% of infections show no symptoms.,3.2,2
161,3,"The hospitalization projection is 25%, but current variants admit only 5-8%.",3.2,2
162,3,"The deaths/day peak at 500, but comparable regions max out at 200 with similar measures.",3.2,2
163,3,The model ignores waning immunity; antibody levels drop 50% in 6 months.,3.2,2
164,3,"The curve assumes 70% vaccination coverage, but hesitancy keeps actual rates at 55%.",3.2,2
165,3,"The R0 is set at 3.5, but Delta/Omicron hybrids average 6-8.",3.2,2
166,3,"The pediatric cases are undercounted; schools contribute 20-30% of spread, not 5%.",3.2,2
167,3,"The test positivity peaks at 25%, but testing bottlenecks cap real-world rates at 15%.",3.2,2
168,3,"The model overestimates mask efficacy; cloth masks reduce transmission by 30%, not 70%.",3.2,2
169,3,"The curve projects 10% long COVID rate, but meta-analyses suggest 15-20%.",3.2,2
170,3,"The superspreader contribution is too low; 10% of cases drive 80% of spread, not 20%.",3.2,2
171,3,"The ICU stay duration is underestimated; average COVID ICU time is 2 weeks, not 7 days.",3.2,2
172,3,The model assumes homogeneous susceptibility; 20-30% have pre-existing T-cell immunity.,3.2,2
173,3,The curve underestimates nosocomial infections; hospitals account for 15% of spread.,3.2,2
174,3,"The vaccine booster effect is overstated; efficacy increases by 20%, not 50%.",3.2,2
175,4,The peak arrives too early; current mobility data suggests a later surge.,4.1,1
176,4,The model misses the peak delay from prior immunity; expect a 3-4 week shift.,4.1,1
177,4,The peak timing is inconsistent with wastewater viral load trends.,4.1,1
178,4,"The curve shows a summer peak, but respiratory viruses typically surge in winter.",4.1,1
179,4,The peak is misaligned with school terms; reopening should accelerate transmission.,4.1,1
180,4,The projected peak precedes vaccine rollout completion by 2 months.,4.1,1
181,4,The model ignores the holiday effect; gatherings will shift the peak by 1-2 weeks.,4.1,1
182,4,The peak is too early for the observed doubling time of 5 days.,4.1,1
183,4,The curve doesn't reflect the variant's slower incubation period; peak should delay.,4.1,1
184,4,"The peak aligns with full lockdown, but measures take weeks to bend the curve.",4.1,1
185,4,The model assumes uniform spread; rural-urban differences will stagger the peak.,4.1,1
186,4,The curve's peak precedes the expected timeline for healthcare strain effects.,4.1,1
187,4,The peak is mistimed with seroprevalence data showing slower buildup.,4.1,1
188,4,The model overlooks travel restrictions; imported cases will delay local peaks.,4.1,1
189,4,The peak is too early given the current test positivity trajectory.,4.1,1
190,4,The curve doesn't account for pre-peak behavioral changes flattening growth.,4.1,1
191,4,The peak timing contradicts contact tracing data on exposure events.,4.1,1
192,4,The model ignores weather patterns; rainy season will accelerate indoor spread.,4.1,1
193,4,The curve's peak precedes the expected waning of vaccine-derived immunity.,4.1,1
194,4,"The peak caseload of 10,000/day is unrealistic given testing capacity constraints.",4.2,2
195,4,The model overestimates peak hospitalizations; current protocols reduce admissions by 30%.,4.2,2
196,4,The peak deaths are too high; vaccination coverage should cut mortality by half.,4.2,2
197,4,The curve underestimates peak infections; asymptomatic cases double detected numbers.,4.2,2
198,4,"The peak ICU demand exceeds pre-pandemic capacity, but surge beds were added.",4.2,2
199,4,The model assumes uniform peak severity; prior immunity lowers overall caseload.,4.2,2
200,4,The peak positivity rate of 40% is implausible; testing bottlenecks cap at 25%.,4.2,2
201,4,The curve's peak is too low; underreporting in rural areas masks true spread.,4.2,2
202,4,The model overestimates peak reinfections; hybrid immunity reduces recurrence.,4.2,2
203,4,The peak pediatric cases are underestimated; schools are major transmission hubs.,4.2,2
204,4,The curve's peak deaths don't account for improved treatments reducing CFR.,4.2,2
205,4,The model ignores test availability; peak cases are higher but undetected.,4.2,2
206,4,The peak hospital strain is miscalculated; triage protocols lower admission thresholds.,4.2,2
207,4,The curve overestimates peak superspreading; current restrictions limit large events.,4.2,2
208,4,The model underestimates peak long COVID cases; 20% of infections cause chronic symptoms.,4.2,2
209,4,The peak's geographic concentration is missing; urban areas will drive most cases.,4.2,2
210,4,The curve doesn't reflect peak staffing shortages; healthcare worker infections reduce capacity.,4.2,2
211,4,The model overestimates peak vaccine efficacy; variants erode protection.,4.2,2
212,4,"The peak's age distribution is off; elders are now protected, shifting cases younger.",4.2,2
213,4,The curve ignores peak underreporting; home testing obscures true case counts.,4.2,2
0,1,The infection curve is too steep; real-world transmission is more gradual due to heterogeneous contact rates.,1.1,1
1,1,The peak is too narrow; superspreading events would create a more irregular shape.,1.1,1
2,1,The descent post-peak is too smooth; residual clusters should cause minor spikes.,1.1,1
3,1,The curve assumes uniform immunity acquisition; reality shows geographic variation.,1.1,1
4,1,The initial exponential growth phase is underestimated; early outbreaks often accelerate faster.,1.1,1
5,1,The curve lacks secondary waves; seasonal factors could reintroduce transmission.,1.1,1
6,1,"The modeled peak is symmetrical, but real epidemics often have a longer decline phase.",1.1,1
7,1,The infection curve plateaus too abruptly; consider persistent high-risk groups.,1.1,1
8,1,"The graph ignores reinfections, which would extend the tail of the curve.",1.1,1
9,1,The curve assumes perfect case detection; underreporting would flatten the observed peak.,1.1,1
10,1,The descent phase is linear; behavioral fatigue would slow the decline rate.,1.1,1
11,1,The curve doesn’t account for variant-driven waves; new strains could alter dynamics.,1.1,1
12,1,The peak is too sharp; regional differences in transmission would broaden it.,1.1,1
13,1,The initial rise is too slow; pre-symptomatic spread would accelerate early growth.,1.1,1
14,1,The curve lacks stochastic noise; small outbreaks create jagged edges in real data.,1.1,1
15,1,The post-peak decline assumes constant behavior; risk perception would modulate it.,1.1,1
16,1,The curve overestimates synchrony; urban/rural differences would phase-shift peaks.,1.1,1
17,1,"The model ignores 'long-haul' infections, which would prolong the tail.",1.1,1
18,1,The peak timing is too precise; uncertainty in Rt should widen the possible range.,1.1,1
19,1,The curve assumes homogeneous susceptibility; age stratification would alter the shape.,1.1,1
20,1,The susceptible depletion is too rapid; immunity gaps persist in subpopulations.,1.2,2
21,1,"The curve drops to zero, but non-immunizing infections leave residual susceptibles.",1.2,2
22,1,The decline lacks inflection points; behavioral changes would temporarily slow depletion.,1.2,2
23,1,"The model ignores birth rates, which reintroduce susceptibles over time.",1.2,2
24,1,The curve assumes perfect vaccine coverage; hesitancy would slow depletion.,1.2,2
25,1,The susceptible pool declines linearly; network effects would make it nonlinear.,1.2,2
26,1,"The graph doesn’t account for waning immunity, which would replenish susceptibles.",1.2,2
27,1,The curve overestimates cross-immunity; new variants could reset susceptibility.,1.2,2
28,1,The depletion rate is constant; seasonal mobility changes would modulate it.,1.2,2
29,1,"The model ignores demographic turnover (aging, migration).",1.2,2
30,1,The curve assumes uniform mixing; clustered contacts leave 'pockets' of susceptibles.,1.2,2
31,1,The decline is too smooth; localized outbreaks would create step-like drops.,1.2,2
32,1,The graph doesn’t reflect seroprevalence data showing higher baseline immunity.,1.2,2
33,1,The model underestimates pre-existing immunity from other coronaviruses.,1.2,2
34,1,The curve assumes all infections confer immunity; asymptomatic cases may not.,1.2,2
35,1,The depletion rate ignores 'shield immunity' from prior exposure.,1.2,2
36,1,The graph lacks regional variation; some areas deplete susceptibles faster.,1.2,2
37,1,The curve doesn’t account for variable vaccine efficacy across age groups.,1.2,2
38,1,The model assumes static population size; deaths reduce susceptibles marginally.,1.2,2
39,1,The recovery curve is too abrupt; long COVID cases delay full recovery tallies.,1.3,3
